Time_sec,X_2d_X,X_2d_Y,PupilDiameter,GazeOrigin_X,GazeOrigin_Y,GazeOrigin_Z,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,CameraDirection_X,CameraDirection_Y,CameraDirection_Z,CameraOrigin_X,CameraOrigin_Y,CameraOrigin_Z
2.346139,0.7942312,0.5363771,4.427734,7656.05,927.8877,-1049.435,-0.7767598,-0.2589475,0.5740997,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.363193,0.794369,0.5321987,4.415764,7656.05,927.889,-1049.435,-0.7777429,-0.2550304,0.574522,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.379446,0.7938509,0.5297605,4.409584,7656.049,927.8898,-1049.435,-0.7788992,-0.2528386,0.5739239,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.396006,0.790928,0.5327129,4.390999,7656.049,927.8889,-1049.437,-0.7806236,-0.2562239,0.5700668,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.413106,0.790834,0.544453,4.386818,7656.05,927.8849,-1049.437,-0.777209,-0.267399,0.5695999,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.429365,0.7908342,0.5474731,4.37812,7656.051,927.884,-1049.438,-0.7763333,-0.2702108,0.569467,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.445971,0.7885605,0.5387692,4.379845,7656.05,927.8868,-1049.439,-0.7807087,-0.2625714,0.5670539,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.462924,0.7878634,0.535261,4.370331,7656.05,927.888,-1049.439,-0.7822318,-0.2594417,0.5663951,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.479284,0.7367355,0.516697,4.392044,7656.045,927.8943,-1049.47,-0.8295724,-0.2524182,0.4980909,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.495936,0.6435186,0.4625048,4.401108,7656.037,927.9124,-1049.527,-0.9129744,-0.211219,0.3490905,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.512839,0.5222187,0.3528193,4.376282,7656.021,927.949,-1049.601,-0.9884323,-0.09683898,0.1167214,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.529203,0.5054488,0.3350561,4.372047,7656.019,927.9549,-1049.611,-0.9935576,-0.07705813,0.08309932,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.545806,0.506096,0.3297934,4.352699,7656.019,927.9567,-1049.611,-0.9938852,-0.07119258,0.08440229,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.562754,0.5100104,0.3336523,4.356583,7656.019,927.9554,-1049.608,-0.9928623,-0.0755673,0.09227128,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.579122,0.5122997,0.3275075,4.356728,7656.019,927.9574,-1049.607,-0.9929318,-0.06872891,0.09676133,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.595771,0.5127765,0.3283364,4.355896,7656.019,927.9572,-1049.607,-0.9927683,-0.06962115,0.0977956,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.612667,0.5138425,0.3284501,4.354439,7656.019,927.9571,-1049.606,-0.9925488,-0.06972533,0.09992658,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.629041,0.5143197,0.3289838,4.355759,7656.019,927.957,-1049.606,-0.9924116,-0.07031862,0.1008693,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.645639,0.5171722,0.3207784,4.351051,7656.018,927.9597,-1049.604,-0.9924232,-0.06122831,0.1065243,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.662582,0.5140855,0.3222527,4.344437,7656.018,927.9592,-1049.606,-0.9929576,-0.06293304,0.1003724,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.678956,0.5160527,0.3187367,4.356094,7656.018,927.9604,-1049.605,-0.9927971,-0.05892636,0.1043151,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.695604,0.5175023,0.3244821,4.357315,7656.019,927.9584,-1049.604,-0.9920903,-0.06532691,0.1071882,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.712497,0.516357,0.3218357,4.34346,7656.018,927.9594,-1049.604,-0.9925252,-0.06242819,0.1048642,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.728875,0.5172817,0.3216727,4.340614,7656.018,927.9594,-1049.604,-0.9923394,-0.06217783,0.106754,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.745569,0.5161403,0.3201447,4.346237,7656.018,927.9599,-1049.605,-0.9926789,-0.06052784,0.1045224,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.762412,0.5181813,0.3323552,4.363014,7656.019,927.9558,-1049.603,-0.9913196,-0.07408673,0.108612,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.778794,0.5168238,0.3388726,4.357903,7656.02,927.9536,-1049.604,-0.9910475,-0.08128199,0.1059154,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
